Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL In CharityNavigator
7321,High Plains Food Bank, 815 Ross Street,,4 stars,"$11,026,597 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7321
11496,Higher Achievement, 1701 K Street NW,http://www.higherachievement.org,4 stars,"$5,839,942 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11496
12654,Higher Ground Sun Valley, P.O. Box 6791,http://www.HigherGroundSV.org,4 stars,"$1,955,814 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12654
5587,Hillsborough Education Foundation, 2306 N. Howard Ave.,http://www.educationfoundation.com,4 stars,"$5,633,401 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5587
8071,Himalayan Cataract Project, P.O. Box 55,http://www.cureblindness.org/,4 stars,"$3,722,206 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8071
6549,Hinds Hospice, 2490 West Shaw Avenue,http://www.hindshospice.org,4 stars,"$14,714,195 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6549
4997,Hispanic Federation, 55 Exchange Place,http://www.hispanicfederation.org,4 stars,"$4,329,008 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4997
3824,Hispanic Scholarship Fund, 1411 W. 190th Street,http://www.hsf.net,4 stars,"$41,164,260 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3824
5967,Historic New England, 141 Cambridge Street,http://www.historicnewengland.org,4 stars,"$14,877,715 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5967
7311,Hockaday School, 11600 Welch Road,http://www.hockaday.org,4 stars,"$47,686,981 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7311
15287,Holy Family Ministries, 550 West Frontage Road,http://www.holyfamilyministries.org/,4 stars,"$2,804,518 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15287
10488,Holy Land Christian Ecumenical Foundation, 6935 Wisconsin Avenue,http://www.hcef.org,4 stars,"$1,414,874 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10488
6322,Home of the Innocents, 1100 East Market Street,http://www.homeoftheinnocents.org/,4 stars,"$28,088,135 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6322
15293,Home Sweet Home Ministries, 303 East Oakland Avenue,http://hshministries.org/home,4 stars,"$3,180,304 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15293
6618,Homeless Emergency Project, 1120 North Betty Lane,http://www.ethep.org/,4 stars,"$5,097,505 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6618
15252,The Homeless Families Foundation, 33 North Grubb Street,http://www.homelessfamiliesfoundation.com/,4 stars,"$2,100,870 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15252
11284,Homeless Prenatal Program, 2500 Eighteenth Street,http://www.homelessprenatal.org/,4 stars,"$5,980,704 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11284
11553,Homes for Our Troops, 6 Main Street,http://www.hfotusa.org/,4 stars,"$16,332,412 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11553
13381,Homes With Hope, 49 Richmondville Avenue,http://www.hwhct.org/,4 stars,"$1,745,684 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13381
10982,HonestReporting.com, 10024 Skokie Boulevard,http://www.honestreporting.com,4 stars,"$1,229,784 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10982
3828,Honolulu Museum of Art, 900 South Beretania Street,http://honolulumuseum.org/,4 stars,"$35,973,234 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3828
11151,Hope & Heroes Children's Cancer Fund, 161 Ft. Washington Avenue,http://www.hopeandheroes.org/,4 stars,"$3,091,116 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11151
10397,Hope for Haiti Children's Center - Danita's Children, 5950 Hazeltine National Drive,http://www.danitaschildren.org/,4 stars,"$2,335,766 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10397
13128,Hope for Haiti's Children, 12020 Southwick Lane,http://hopeforhaitischildren.org/,4 stars,"$1,154,299 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13128
13101,Hope For The Warriors®, 1335 Western Boulevard Suite E,http://www.hopeforthewarriors.org/,4 stars,"$4,906,933 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13101
9686,The Hope Foundation, 24 Frank Lloyd Wright Drive,http://www.thehopefoundation.org/,4 stars,"$7,319,850 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9686
8235,HOPE International, 227 Granite Run Drive,http://www.hopeinternational.org/,4 stars,"$10,494,558 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8235
3830,HOPE worldwide, 353 West Lancaster Avenue,http://www.hopeww.org,4 stars,"$27,422,588 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3830
5170,Hôpital Albert Schweitzer Haiti, 2840 Liberty Ave.,http://www.hashaiti.org,4 stars,"$5,020,388 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5170
10285,Hospital Hospitality House, 612 East Marshall Street,http://www.hhhrichmond.org,4 stars,"$2,026,328 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10285
6750,Hour Children, 36-11 12th Street,http://www.hourchildren.org,4 stars,"$3,147,647 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6750
14032,House of Hope, 2484 Southeast Bonita Street,http://www.hohmartin.org,4 stars,"$2,792,782 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14032
8054,House of Ruth Washington D.C., Five Thomas Circle NW,http://www.houseofruth.org/,4 stars,"$8,156,860 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8054
10627,House of the Good Shepherd, P.O. Box 13453,https://hgschicago.squarespace.com/config#collectionId=50e39017e4b0a05702b5b67f,4 stars,"$1,484,037 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10627
3476,Houston A+ Challenge, 2700 Southwest Freeway,http://www.houstonaplus.org/,4 stars,"$2,057,026 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3476
6351,Houston Area Women's Center, 1010 Waugh Drive,http://www.hawc.org/,4 stars,"$6,645,985 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6351
6838,Houston Audubon Society, 440 Wilchester Boulevard,http://www.houstonaudubon.org/,4 stars,"$1,527,852 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6838
3838,Houston Ballet, 601 Preston Street,http://www.houstonballet.org,4 stars,"$27,101,661 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3838
5673,Houston Food Bank, 535 Portwall,http://www.houstonfoodbank.org/,4 stars,"$136,676,783 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5673
9177,Houston Habitat for Humanity, 3750 North McCarty Street,http://www.houstonhabitat.org/,4 stars,"$9,216,433 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9177
5661,Houston Humane Society, 14700 Almeda Road,,4 stars,"$6,123,320 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5661
6347,Houston Parks Board, 300 North Post Oak Lane,http://www.houstonparksboard.org,4 stars,"$8,782,636 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6347
5664,Houston Zoo, 6200 Hermann Park Drive,,4 stars,"$52,333,094 ",Animals : Zoos and Aquariums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5664
3841,Howard Brown Health Center, 4025 North Sheridan Road,http://www.howardbrown.org,4 stars,"$18,559,302 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3841
12214,Hubbard House, P.O. Box 4909,http://www.hubbardhouse.org,4 stars,"$3,408,069 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12214
9354,Hudson Institute, 1015 Fifteenth Street NW,http://www.hudson.org/,4 stars,"$15,073,282 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9354
6229,Human Rights Campaign Foundation, 1640 Rhode Island Avenue NW,http://www.hrc.org/about_us/hrc-foundation.asp,4 stars,"$13,013,055 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6229
3986,Human Rights First, 333 Seventh Avenue,http://www.humanrightsfirst.org,4 stars,"$10,571,756 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3986
3845,Human Rights Watch, 350 Fifth Avenue,http://www.hrw.org,4 stars,"$59,342,193 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3845
5760,Humane Society for Tacoma and Pierce County, 2608 Center Street,http://www.thehumanesociety.org,4 stars,"$4,898,906 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5760
8278,Humane Society of Charlotte, 2700 Toomey Avenue,http://humanesocietyofcharlotte.org/about/contact-us/,4 stars,"$2,871,215 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8278
6111,Humane Society of Greater Dayton, 1661 Nicholas Road,http://www.humanesocietydayton.org/,4 stars,"$1,377,439 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6111
6303,Humane Society of Greater Miami Adopt-A-Pet, 16101 West Dixie Highway,http://humanesocietymiami.org,4 stars,"$5,613,609 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6303
6156,Humane Society of Huron Valley, 3100 Cherry Hill Road,http://hshv.org/,4 stars,"$4,421,882 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6156
5991,Humane Society of New York, 306 East 59th Street,http://www.humanesocietyny.org/,4 stars,"$6,072,820 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5991
5560,Humane Society of Tampa Bay, 3607 North Armenia Avenue,http://www.humanesocietytampa.org,4 stars,"$5,817,181 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5560
5727,Humane Society of the Pikes Peak Region, 610 Abbott Lane,http://www.hsppr.org,4 stars,"$10,578,428 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5727
15415,Humble Area Assistance Ministries, 1302 First Street E.,,4 stars,"$2,457,765 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15415
6427,The Hunger Project, Five Union Square West,http://www.thp.org/,4 stars,"$16,260,086 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6427
13738,Huntington Area Food Bank, 1327 Seventh Avenue,http://www.hafb.org,4 stars,"$6,330,204 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13738
3815,The Huntington Library Art Collections and Botanical Gardens, 1151 Oxford Road,http://www.huntington.org,4 stars,"$100,580,180 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3815
5849,Huntington Medical Research Institutes, 734 Fairmount Avenue,http://www.hmri.org,4 stars,"$7,483,344 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5849
8908,Huntington Theatre Company, 264 Huntington Avenue,http://www.huntingtontheatre.org,4 stars,"$13,215,910 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8908
6566,Idaho Foodbank, 3562 South TK Avenue,http://www.idahofoodbank.org/,4 stars,"$24,845,313 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6566
13310,Idaho Humane Society, 4775 Dorman Street,https://www.idahohumanesociety.org/,4 stars,"$4,725,765 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13310
13103,Idaho Youth Ranch, 5465 West Irving Street,http://www.youthranch.org/,4 stars,"$17,858,570 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13103
13223,The Idea Village, 515 Girod Street,http://ideavillage.org,4 stars,"$1,995,624 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13223
3855,Illinois Institute of Technology, 3300 South Federal Street,,4 stars,"$350,744,840 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3855
13084,iMentor, 30 Broad Street,http://www.imentor.org/,4 stars,"$22,069,269 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13084
8864,Immune Deficiency Foundation, 40 West Chesapeake Avenue,http://www.primaryimmune.org,4 stars,"$5,779,558 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8864
7439,In Touch Mission International, P.O. Box 7575,http://www.intouchmission.org/,4 stars,"$1,775,790 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7439
6107,Independent Catholic Foundation for the Diocese of Altoona-Johnstown, 320 Frankstown Road,http://independentcatholicfoundation.org/,4 stars,"$2,796,123 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6107
5441,India Development and Relief Fund, 5821 Mossrock Drive,http://www.idrf.org,4 stars,"$1,144,094 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5441
10485,India Gospel League North America, 1521 Georgetown Road,http://iglworld.org,4 stars,"$2,547,615 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10485
3864,Indianapolis Museum of Art, 4000 Michigan Road,http://www.imamuseum.org/,4 stars,"$22,919,525 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3864
12810,The Indianapolis Public Library Foundation, P.O. Box 6134,http://foundation.imcpl.org/,4 stars,"$3,452,855 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12810
3865,Indianapolis Zoo, 1200 West Washington Street,http://www.indyzoo.com/,4 stars,"$35,031,607 ",Animals : Zoos and Aquariums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3865
5920,InFaith Community Foundation, 625 Fourth Avenue South,http://www.InFaithFound.org,4 stars,"$30,921,242 ",Public Benefit : Community Foundations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5920
8888,Infant Crisis Services, 4224 North Lincoln Boulevard,http://www.infantcrisis.org,4 stars,"$2,550,785 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8888
15000,Initiative for A Competitive Inner City, 184 Dudley Street,http://www.icic.org/,4 stars,"$3,283,058 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15000
11708,Injured Marine Semper Fi Fund, Wounded Warrior Center,,4 stars,"$20,127,102 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11708
5438,INMED Partnerships for Children, 20110 Ashbrook Place,http://www.inmed.org,4 stars,"$37,392,612 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5438
11518,Inner-City Arts, 720 Kohler Street,http://www.inner-cityarts.org,4 stars,"$2,788,171 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11518
8790,InnVision Shelter Network, 181 Constitution Drive,http://www.ivsn.org/,4 stars,"$9,897,391 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8790
10245,INSIGHT, 43 Jefferson Boulevard,http://www.in-sight.org/,4 stars,"$1,614,997 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10245
8595,Inspiration Corporation, 4554 North Broadway,http://www.inspirationcorp.org/,4 stars,"$4,330,026 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8595
8331,The Institute for Human Services, 546 Ka'aahi Street,http://www.ihshawaii.org,4 stars,"$9,427,989 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8331
5454,Institute for Justice, 901 North Glebe Road,http://www.ij.org,4 stars,"$18,928,667 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5454
8014,Institute for Transportation and Development Policy, 9 East 19th St.,http://www.itdp.org/,4 stars,"$9,704,805 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8014
5966,The Institute of Contemporary Art, 100 Northern Avenue,http://www.icaboston.org/,4 stars,"$13,483,294 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5966
3875,Institute of International Education, 809 United Nations Plaza,http://www.iie.org/,4 stars,"$438,617,954 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3875
9207,InterAction, 1400 Sixteenth Street NW,http://www.interaction.org,4 stars,"$6,810,374 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9207
10178,Interfaith Caring Ministries, 151 Park Avenue,http://www.icmtx.org,4 stars,"$1,327,425 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10178
12094,Interfaith Community Services of Pima County, 2820 West Ina Road,http://www.icstucson.org,4 stars,"$4,724,639 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12094
3878,Interfaith Ministries for Greater Houston, 3303 Main St.,http://www.imgh.org,4 stars,"$16,600,299 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3878
9041,Interfaith Outreach & Community Partners, 1605 County Road 101 N,http://www.iocp.org/,4 stars,"$5,326,142 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9041
13218,Interfaith Social Services, 105 Adams Street,http://www.interfaithsocialservices.org/,4 stars,"$1,645,199 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13218
9840,Interlochen Center for the Arts, 4000 Highway M-137,,4 stars,"$48,534,936 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9840
4919,International Center for Journalists, 2000 M St.,http://www.icfj.org,4 stars,"$11,413,027 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4919
3884,International Center for Research on Women, 1120 20th Street NW,http://www.icrw.org,4 stars,"$8,733,075 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3884
6140,International Child Care, 240 W. Michigan Avenue,http://us.internationalchildcare.org/,4 stars,"$814,849 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6140
7004,International Children's Fund, P.O. Box 583,,4 stars,"$43,230,298 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7004
7690,International Christian Concern, 2020 Pennsylvania Avenue NW,,4 stars,"$1,491,855 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7690
9966,International Cooperating Ministries, 1901 N. Armistead Ave.,http://www.icm.org,4 stars,"$14,003,435 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9966
11448,International Crisis Aid, P.O. Box 510167,http://www.crisis-aid.org,4 stars,"$1,739,761 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11448
10788,International Disaster Emergency Service, 355 Park 32 West Drive,,4 stars,"$3,960,592 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10788
5396,International Eye Foundation, 10801 Connecticut Avenue,http://www.iefusa.org,4 stars,"$5,300,845 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5396
